,"IR Spectrum 2/O-PTIR","IR Spectrum 3/O-PTIR","IR Spectrum 4/O-PTIR","IR Spectrum 5/O-PTIR","IR Spectrum 6/O-PTIR","IR Spectrum 7/O-PTIR"
987,10.4886589050293,15.5682992935181,7.31318235397339,2.58411383628845,9.16520690917969,6.62548685073853
989,10.4135599136353,15.6546840667725,7.32814455032349,2.60016345977783,9.16405868530273,6.56103658676147
991,10.3527851104736,15.7285118103027,7.49019861221313,2.59779071807861,9.28355121612549,6.57986259460449
993,10.6035270690918,15.903416633606,7.65630722045898,2.54002165794373,9.53370952606201,6.67564344406128
995,10.8335046768188,16.0876216888428,7.80488157272339,2.50410509109497,9.58558750152588,6.80732679367065
997,10.9417181015015,16.2293586730957,7.88126373291016,2.65698170661926,9.70717525482178,6.94683170318604
999,11.1484546661377,16.6872253417969,7.8854284286499,2.78289365768433,9.73590087890625,7.00846719741821
1001,11.4060792922974,17.2588672637939,8.01208305358887,2.84854912757874,9.87337303161621,7.11333322525024
1003,11.6474981307983,17.7132530212402,8.15809535980225,2.82270336151123,10.0457305908203,7.25647592544556
1005,11.6722288131714,17.8445339202881,8.2191858291626,2.85349464416504,10.1258306503296,7.28281497955322
1007,11.7675848007202,17.9591445922852,8.26002407073975,2.8850736618042,10.2317523956299,7.36968231201172
1009,11.7556390762329,18.0044765472412,8.34198188781738,2.87097644805908,10.2358932495117,7.4508490562439
1011,11.8316164016724,18.2290134429932,8.49192905426025,2.92018580436707,10.3597812652588,7.40842151641846
1013,12.004077911377,18.6400451660156,8.54207324981689,2.96736788749695,10.5170049667358,7.48910903930664
1015,12.1998300552368,19.0755729675293,8.62466812133789,3.02816247940063,10.5818071365356,7.62019491195679
1017,12.4741191864014,19.4719619750977,8.66497707366943,3.13306593894958,10.7047939300537,7.72690534591675
1019,12.9339971542358,20.3080387115479,8.68496990203857,3.19208288192749,10.9254608154297,7.89629650115967
1021,13.4135341644287,21.1949043273926,8.74378299713135,3.2425262928009,11.1304721832275,8.1361837387085
1023,14.0604429244995,22.3236255645752,8.94179630279541,3.2946720123291,11.3020448684692,8.4317102432251
1025,15.074182510376,24.169864654541,9.26567268371582,3.49265599250793,11.6557912826538,8.83952713012695
1027,16.0926551818848,26.0493984222412,9.57982730865479,3.68283033370972,12.1909484863281,9.31362152099609
1029,16.4662590026855,26.5292434692383,9.67605972290039,3.68121862411499,12.4476909637451,9.42020225524902
1031,15.9590854644775,25.6165924072266,9.54062557220459,3.59430265426636,12.2073307037354,9.16958713531494
1033,14.7856111526489,23.576286315918,9.21333408355713,3.4301769733429,11.7335348129272,8.6328763961792
1035,13.5336265563965,21.4587993621826,8.94035243988037,3.31158566474915,11.2857551574707,8.12921237945557
1037,12.6998653411865,19.8268032073975,8.78195858001709,3.21217274665833,10.9598569869995,7.92393112182617
1039,12.3404951095581,19.1039943695068,8.71273803710938,3.14923882484436,10.7744750976563,7.82638931274414
1041,12.1174535751343,18.782434463501,8.64168548583984,3.10792303085327,10.7603673934937,7.74286031723022
1043,12.0218467712402,18.606876373291,8.63284015655518,3.10735106468201,10.6927804946899,7.69929647445679
1045,12.071967124939,18.5323696136475,8.71516895294189,3.13945508003235,10.6656789779663,7.62491607666016
1047,12.1525392532349,18.6519298553467,8.73478221893311,3.14060759544373,10.707218170166,7.70557975769043
1049,12.1785173416138,18.7392921447754,8.6860294342041,3.17669129371643,10.7595930099487,7.75480699539185
1051,12.2899122238159,19.0006675720215,8.64563179016113,3.16669225692749,10.8537673950195,7.76733875274658
1053,12.4127407073975,19.2104663848877,8.6334810256958,3.14204835891724,10.8596105575562,7.77842092514038
1055,12.4990711212158,19.3112392425537,8.61580181121826,3.16196084022522,10.8650360107422,7.79804086685181
1057,12.6955738067627,19.6315002441406,8.62453269958496,3.14802861213684,10.9245853424072,7.84097814559937
1059,12.8984680175781,20.0289516448975,8.6635103225708,3.17979550361633,10.9162664413452,7.87923526763916
1061,13.226357460022,20.5699996948242,8.7017126083374,3.23391675949097,11.0406646728516,7.97431755065918
1063,13.4743299484253,21.1926231384277,8.78094005584717,3.33193969726563,11.1908226013184,8.14226341247559
1065,13.8702621459961,21.8314304351807,8.85557270050049,3.4006073474884,11.3094968795776,8.32555866241455
1067,14.2128829956055,22.4060668945313,8.87247562408447,3.451664686203,11.4810266494751,8.48264122009277
1069,14.355507850647,22.7232685089111,8.94996356964111,3.46738076210022,11.5972061157227,8.5405445098877
1071,14.2524709701538,22.5828399658203,8.91747379302979,3.43445515632629,11.5306568145752,8.40055847167969
1073,13.9599237442017,22.048360824585,8.77412128448486,3.39614772796631,11.2635641098022,8.24812507629395
1075,13.6196699142456,21.2931575775146,8.58435726165771,3.39658951759338,11.0479440689087,8.09201908111572
1077,13.2004508972168,20.7298049926758,8.48496150970459,3.36261582374573,10.889687538147,7.9524450302124
1079,12.8853931427002,20.2511215209961,8.35731792449951,3.29532384872437,10.7466220855713,7.78342962265015
1081,12.7133045196533,19.7751426696777,8.25371170043945,3.23044896125793,10.7173309326172,7.69075965881348
1083,12.4874458312988,19.3974666595459,8.16552448272705,3.17131948471069,10.5396013259888,7.57895183563232
1085,12.3050909042358,18.9661254882813,8.09923267364502,3.10609889030457,10.4530563354492,7.49279117584229
1087,12.2022342681885,18.692195892334,8.08753776550293,3.07288336753845,10.4708662033081,7.46556091308594
1089,12.0305414199829,18.5142974853516,7.9951548576355,3.06182718276978,10.3390941619873,7.43332147598267
1091,12.0023956298828,18.407247543335,7.93862771987915,3.02122330665588,10.3202867507935,7.39413976669312
1093,11.9538946151733,18.3541965484619,7.90778398513794,3.05699324607849,10.2780694961548,7.36809682846069
1095,12.00475025177,18.3356037139893,7.88303279876709,3.07287740707397,10.2344551086426,7.33499717712402
1097,12.0101871490479,18.3453636169434,7.88694047927856,3.04077434539795,10.2201681137085,7.29477548599243
1099,11.9596471786499,18.2565841674805,7.85869789123535,3.04303359985352,10.1569833755493,7.29958152770996
1101,11.9509544372559,18.1180419921875,7.8525242805481,3.0649950504303,10.2231283187866,7.31294536590576
1103,11.9224891662598,18.1080417633057,7.80447387695313,3.05842995643616,10.1850080490112,7.25364398956299
1105,11.911789894104,18.0868988037109,7.7874174118042,3.0523476600647,10.1094493865967,7.22691106796265
1107,11.9346475601196,18.1750621795654,7.79092121124268,3.04633569717407,10.1180534362793,7.22333240509033
1109,11.9834632873535,18.1924934387207,7.80972290039063,3.05620169639587,10.1847162246704,7.25850820541382
1111,12.0369539260864,18.2426605224609,7.82338047027588,3.07503938674927,10.1849498748779,7.2748064994812
1113,12.1593351364136,18.3840465545654,7.78409433364868,3.08939647674561,10.1740665435791,7.2505464553833
1115,12.1493272781372,18.297420501709,7.76206207275391,3.10465574264526,10.179482460022,7.29299640655518
1117,12.0154085159302,18.1786022186279,7.6706690788269,3.08221173286438,10.1883602142334,7.26922035217285
1119,11.8752746582031,17.9256629943848,7.6054515838623,3.06510877609253,10.0666923522949,7.17729759216309
1121,11.8055620193481,17.7111854553223,7.55205678939819,3.03663086891174,9.99912643432617,7.17089557647705
1123,11.8050174713135,17.5873317718506,7.56071090698242,2.99378132820129,10.0461883544922,7.15022087097168
1125,11.7132558822632,17.4465255737305,7.56198358535767,2.99064564704895,9.9808988571167,7.14003610610962
1127,11.6343460083008,17.4076690673828,7.5420618057251,2.99570846557617,9.96659564971924,7.10803365707397
1129,11.6679754257202,17.4127578735352,7.57184839248657,2.97001552581787,9.98369598388672,7.02603244781494
1131,11.6556758880615,17.268949508667,7.50740146636963,2.97373533248901,9.87402725219727,6.99673843383789
1133,11.6164379119873,17.2478446960449,7.45425176620483,2.99929022789001,9.88415241241455,6.96372365951538
1135,11.5990686416626,17.2586708068848,7.45379018783569,2.9712028503418,9.80191802978516,6.92911958694458
1137,11.5992012023926,17.1900634765625,7.4506368637085,2.99173283576965,9.77682971954346,6.92255163192749
1139,11.6367902755737,17.1449298858643,7.43221712112427,3.03242158889771,9.8154878616333,6.94658708572388
1141,11.6639251708984,17.1684055328369,7.43221712112427,3.01095676422119,9.77384853363037,6.96307182312012
1143,11.6991090774536,17.2694339752197,7.34950494766235,2.92354583740234,9.80180072784424,6.9300971031189
1145,11.7340354919434,17.3261966705322,7.29292154312134,2.93400573730469,9.74617576599121,6.89607095718384
1147,11.7686328887939,17.4831275939941,7.33572721481323,2.96372103691101,9.77687835693359,6.95054531097412
1149,12.0566272735596,17.8259258270264,7.42967510223389,2.99929022789001,9.87382888793945,7.01561641693115
1151,12.553936958313,18.6010971069336,7.5646858215332,3.10252451896667,10.0663042068481,7.22276210784912
1153,13.1287269592285,19.536714553833,7.77710008621216,3.19249105453491,10.3217792510986,7.49152565002441
1155,13.2728223800659,19.7459392547607,7.824866771698,3.20020747184753,10.2889080047607,7.52839994430542
1157,12.8413648605347,19.0890464782715,7.64297342300415,3.1529426574707,10.1054534912109,7.27467727661133
1159,12.228120803833,18.0274200439453,7.32409286499023,3.04793214797974,9.83171367645264,6.97648191452026
1161,11.6295976638794,17.0500888824463,7.02525758743286,2.87706780433655,9.43728923797607,6.67197751998901
1163,11.2112264633179,16.4756374359131,6.85291957855225,2.77105736732483,9.27686309814453,6.44706583023071
1165,10.9683027267456,16.0212020874023,6.73232793807983,2.71439480781555,9.04167079925537,6.30136442184448
1167,10.7404003143311,15.7876033782959,6.66098594665527,2.67494702339172,8.92827796936035,6.22025203704834
1169,10.6109437942505,15.5220241546631,6.54435920715332,2.6653425693512,8.85040473937988,6.10930776596069
1171,10.4434633255005,15.3480978012085,6.37750101089478,2.64138889312744,8.74667835235596,6.0554027557373
1173,10.3959016799927,15.2902393341064,6.42160654067993,2.58791899681091,8.66048908233643,5.98389339447021
1175,10.4035501480103,15.392294883728,6.46068525314331,2.51931476593018,8.62549018859863,5.99205589294434
1177,10.6859121322632,15.722674369812,6.45621013641357,2.56523966789246,8.76769828796387,6.0756311416626
1179,11.1084175109863,16.3731861114502,6.60703039169312,2.62273716926575,8.92290115356445,6.29294729232788
1181,11.376293182373,16.7532577514648,6.62665891647339,2.76200914382935,9.01183223724365,6.40101480484009
1183,11.1364345550537,16.4119472503662,6.47440481185913,2.75787591934204,8.82815647125244,6.19433450698853
1185,10.5913305282593,15.6979427337646,6.23724889755249,2.59229159355164,8.505202293396,5.92888212203979
1187,10.1322708129883,14.9284725189209,5.96982669830322,2.41465735435486,8.23865795135498,5.75509738922119
1189,9.80642890930176,14.3332757949829,5.78028059005737,2.2655394077301,7.98477220535278,5.54067802429199
1191,9.4698314666748,13.8851776123047,5.57751607894897,2.16361212730408,7.84395790100098,5.32766914367676
1193,9.29144191741943,13.5832891464233,5.4167308807373,2.15020155906677,7.66646814346313,5.19217586517334
1195,9.081130027771,13.2996873855591,5.34502506256104,2.06908583641052,7.43305969238281,5.04330396652222
1197,8.8701696395874,13.01633644104,5.25747108459473,2.01385641098022,7.40309810638428,4.93528509140015
1199,8.66356086730957,12.6515970230103,4.99462747573853,1.98976421356201,7.20097255706787,4.73161935806274
1201,8.37534141540527,12.3462572097778,4.79912137985229,1.90982246398926,6.986891746521,4.56289434432983
1203,8.01992988586426,11.8615245819092,4.57138824462891,1.75752007961273,6.77725267410278,4.41852521896362
1205,7.64043045043945,11.3373241424561,4.34284162521362,1.69304120540619,6.51230049133301,4.21779108047485
1207,7.26320219039917,10.8242588043213,4.1319408416748,1.57171034812927,6.17624807357788,4.11311054229736
1209,6.84441947937012,10.2242031097412,3.94044256210327,1.50024199485779,5.89949512481689,3.83912324905396
1211,6.76032781600952,9.84059047698975,3.72333359718323,1.29573690891266,5.64811944961548,3.68515181541443
1213,6.29172039031982,9.20153617858887,3.48843550682068,1.1410973072052,5.27804088592529,3.45038938522339
1215,5.86325263977051,8.61722087860107,3.27365851402283,0.999703824520111,4.93966245651245,3.23573637008667
1217,5.46997880935669,8.08090019226074,3.07652306556702,0.869924187660217,4.62907791137695,3.03871440887451
1219,5.43986797332764,7.97017478942871,3.05563974380493,0.857027530670166,4.45266389846802,2.88608527183533
1221,5.22955274581909,7.74440670013428,3.07172226905823,0.719782471656799,4.2700514793396,2.74445939064026
1223,5.0979471206665,7.4211688041687,2.98530888557434,0.782128155231476,4.16503143310547,2.62060379981995
1225,4.80762147903442,7.00386714935303,2.76759099960327,0.696285247802734,4.0567455291748,2.48652720451355
1227,4.52965688705444,6.55210208892822,2.59229445457458,0.686022579669952,3.85954022407532,2.23328971862793
1229,4.14441823959351,6.15891122817993,2.40897822380066,0.674281299114227,3.58841490745544,2.07879662513733
1231,3.94135642051697,6.00633907318115,2.24449920654297,0.534048616886139,3.28421092033386,2.03969383239746
1233,3.85489535331726,5.81491279602051,2.05590152740479,0.453710526227951,3.03073883056641,1.93481910228729
1235,3.71971559524536,5.58425235748291,1.92923676967621,0.507849276065826,2.92106342315674,1.84255635738373
1237,3.56044125556946,5.22335815429688,1.80550038814545,0.537215113639832,2.65513849258423,1.69362127780914
1239,3.50433158874512,5.02332973480225,1.72559404373169,0.484730452299118,2.45532584190369,1.67567050457001
1241,3.28330087661743,4.964195728302,1.71266067028046,0.383798539638519,2.44514107704163,1.61716616153717
1243,3.1535964012146,4.96683692932129,1.648796916008,0.370666146278381,2.34048628807068,1.51882064342499
1245,3.07216215133667,4.77008485794067,1.68860185146332,0.354099899530411,2.0802435874939,1.54498815536499
1247,2.97866296768188,4.46152973175049,1.6804758310318,0.257316410541534,1.96274244785309,1.49585556983948
1249,2.95946836471558,4.31806135177612,1.62916052341461,0.266172885894775,1.88427579402924,1.33164143562317
1251,2.90476942062378,4.25849485397339,1.68626511096954,0.198973014950752,1.79068243503571,1.37509417533875
1253,2.76464676856995,4.22172451019287,1.64281404018402,0.187329590320587,1.81155252456665,1.24557793140411
1255,2.79195070266724,4.18714809417725,1.56962788105011,0.176933765411377,1.77929401397705,1.23215782642365
1257,2.80512762069702,4.15521621704102,1.51582443714142,0.17669789493084,1.72672176361084,1.28805720806122
1259,2.8133065700531,4.09187412261963,1.44828355312347,0.212485983967781,1.65018093585968,1.28666031360626
1261,2.7260468006134,4.09894704818726,1.51095378398895,0.242460608482361,1.54963600635529,1.20018374919891
1263,2.77127623558044,4.07002019882202,1.5645090341568,0.229475170373917,1.62389242649078,1.20645427703857
1265,2.78957581520081,4.04894399642944,1.55779564380646,0.217011004686356,1.63799893856049,1.2937091588974
1267,2.82011961936951,4.00168991088867,1.61604011058807,0.295573770999908,1.61737287044525,1.3329975605011
1269,2.84801554679871,3.88080787658691,1.69952344894409,0.331900537014008,1.6462070941925,1.31156527996063
1271,2.8638014793396,3.95444273948669,1.72620451450348,0.37995770573616,1.62479114532471,1.25118637084961
1273,2.99123001098633,4.05393743515015,1.74580597877502,0.389815509319305,1.61840176582336,1.36488783359528
1275,3.06508684158325,4.12651634216309,1.80879652500153,0.423537373542786,1.67023205757141,1.47514796257019
1277,3.18404674530029,4.29663944244385,1.86839365959167,0.400016248226166,1.63862812519073,1.45867109298706
1279,3.26602339744568,4.39864540100098,1.85024046897888,0.35304194688797,1.6221022605896,1.5237203836441
