,"O-PTIR 1/O-PTIR","O-PTIR 2/O-PTIR","O-PTIR 3/O-PTIR","O-PTIR 4/O-PTIR","O-PTIR 5/O-PTIR","O-PTIR 6/O-PTIR","O-PTIR 7/O-PTIR","O-PTIR 8/O-PTIR","O-PTIR 9/O-PTIR","O-PTIR 10/O-PTIR","O-PTIR 11/O-PTIR","O-PTIR 12/O-PTIR"
943,-0.240669429302216,-0.240493431687355,0.262705236673355,-0.0362639501690865,-0.279907763004303,0.742744922637939,1.10392153263092,-0.388832271099091,0.617280721664429,-0.429906845092773,-0.342793643474579,-0.135847270488739
945,-0.302125573158264,-0.0647645220160484,0.0870034024119377,-0.255382120609283,-0.459015786647797,0.590386569499969,1.57761752605438,-0.245280683040619,0.397365868091583,-0.252079099416733,-0.265213996171951,-0.23678320646286
947,-0.294356316328049,0.167798474431038,-0.128905043005943,-0.438160449266434,-0.417239189147949,0.612917721271515,1.7814222574234,-0.0183679386973381,0.0837444290518761,-0.164391979575157,-0.233628839254379,-0.180925831198692
949,-0.181856244802475,0.185639217495918,-0.252783834934235,-0.499618679285049,-0.302836418151855,0.868398904800415,1.92949771881104,0.217458799481392,-0.135005012154579,-0.165197968482971,-0.18003685772419,-0.128127992153168
951,0.021593114361167,0.116891905665398,-0.187805831432343,-0.498325347900391,-0.165525883436203,1.14621353149414,2.12738609313965,0.491729617118835,-0.222210571169853,-0.130231916904449,-0.0761253982782364,-0.108965188264847
953,0.238010883331299,0.0942979380488396,-0.100100949406624,-0.465278953313828,-0.0151533037424088,1.29261708259583,2.3929717540741,0.633051753044128,-0.255281031131744,-0.0532809942960739,0.0597897134721279,-0.163179934024811
955,0.361730486154556,0.0941190123558044,-0.0423194020986557,-0.359235733747482,0.0865926072001457,1.46815061569214,2.65602493286133,0.659318566322327,-0.243241012096405,-0.00604809215292335,0.143217861652374,-0.178938314318657
957,0.378059238195419,0.132476389408112,-0.088983990252018,-0.289011776447296,0.183613374829292,1.66194534301758,2.96710014343262,0.799009561538696,-0.21133054792881,0.021605035290122,0.21186152100563,-0.157512530684471
959,0.423611551523209,0.15327587723732,-0.200554639101028,-0.264142841100693,0.244349479675293,1.83474218845367,3.14718461036682,1.00141835212708,-0.101821377873421,0.0826447382569313,0.292115688323975,-0.171474114060402
961,0.498321682214737,0.185850068926811,-0.274890244007111,-0.174088984727859,0.267433047294617,1.9320205450058,3.24846458435059,1.1380580663681,-0.00927089340984821,0.187240079045296,0.390692949295044,-0.185704529285431
963,0.525678038597107,0.27790567278862,-0.236883774399757,-0.0986063033342361,0.274878799915314,2.03993082046509,3.4008162021637,1.1633768081665,0.0755671635270119,0.311102658510208,0.478125780820847,-0.137932702898979
965,0.512802481651306,0.377558559179306,-0.121546916663647,-0.0440122857689857,0.32067346572876,2.15088939666748,3.54868412017822,1.17712008953094,0.123250618577003,0.352157413959503,0.542927086353302,-0.0721502751111984
967,0.507650852203369,0.512583017349243,-0.00724716717377305,-0.0311411265283823,0.310084521770477,2.30464553833008,3.6935019493103,1.25295698642731,0.113844498991966,0.381426572799683,0.573608756065369,-0.0653286650776863
969,0.55416339635849,0.640625476837158,0.100106224417686,-0.00854166783392429,0.251961231231689,2.44878125190735,3.8580174446106,1.33704459667206,0.104774542152882,0.439194917678833,0.632587134838104,-0.104787647724152
971,0.630622386932373,0.732309579849243,0.142196506261826,0.0418598167598248,0.230929061770439,2.50098299980164,4.04698371887207,1.42624616622925,0.14858877658844,0.430491507053375,0.717278361320496,-0.102602183818817
973,0.700124859809875,0.801665663719177,0.157242298126221,0.0492821633815765,0.293276369571686,2.51679253578186,4.17931890487671,1.53426587581635,0.181502401828766,0.44282341003418,0.822366178035736,-0.0509431883692741
975,0.737385034561157,0.856603622436523,0.167946070432663,0.0111276544630527,0.372729569673538,2.56540489196777,4.27593326568604,1.66035234928131,0.170154601335526,0.507944405078888,0.945084512233734,0.0296433754265308
977,0.751708745956421,0.914089560508728,0.140353873372078,0.00864783022552729,0.463090777397156,2.64186835289001,4.34454011917114,1.73255896568298,0.186174690723419,0.572482824325562,1.01694011688232,0.118394620716572
979,0.78149551153183,0.953033804893494,0.143602252006531,0.0409177243709564,0.520326733589172,2.74558329582214,4.41911172866821,1.76909863948822,0.215262025594711,0.593036890029907,1.07679784297943,0.166037663817406
981,0.822516560554504,0.986092686653137,0.217147424817085,0.0737270340323448,0.533206105232239,2.87874746322632,4.52056312561035,1.81110870838165,0.231627196073532,0.595392465591431,1.13138401508331,0.196387976408005
983,0.867896020412445,1.04626321792603,0.285768389701843,0.117059998214245,0.53335177898407,2.98382019996643,4.65095186233521,1.89781022071838,0.245189800858498,0.618015170097351,1.18713283538818,0.24427242577076
985,0.929912984371185,1.1207834482193,0.31541034579277,0.146274298429489,0.525598287582397,3.03644943237305,4.74010515213013,1.98519790172577,0.236347824335098,0.621361374855042,1.23010957241058,0.276805758476257
987,0.961812615394592,1.19974219799042,0.332844734191895,0.177835628390312,0.515324532985687,3.07496213912964,4.82678985595703,2.02555060386658,0.231538847088814,0.626290261745453,1.2402184009552,0.310026168823242
989,0.987968742847443,1.29760646820068,0.391732573509216,0.207751631736755,0.499630630016327,3.09356832504272,4.90976476669312,2.05950975418091,0.250174254179001,0.654580593109131,1.25907325744629,0.349160522222519
991,1.03193616867065,1.35777175426483,0.450018405914307,0.227818056941032,0.533310532569885,3.10030484199524,4.96304607391357,2.10640430450439,0.27936190366745,0.698384761810303,1.31602334976196,0.363254457712173
993,1.07489514350891,1.40287804603577,0.503462433815002,0.249805614352226,0.619003176689148,3.12853455543518,5.03997945785522,2.19067311286926,0.284080028533936,0.744024455547333,1.38604545593262,0.379012435674667
995,1.10940849781036,1.4714298248291,0.536896169185638,0.289629966020584,0.721509635448456,3.20351815223694,5.12702322006226,2.27768564224243,0.28035232424736,0.778859317302704,1.46163296699524,0.423650085926056
997,1.15804183483124,1.56690883636475,0.573110342025757,0.326052218675613,0.778145849704742,3.30979585647583,5.23501396179199,2.37167549133301,0.281908333301544,0.824349761009216,1.52393794059753,0.470827251672745
999,1.20521295070648,1.66426277160645,0.620046019554138,0.359373509883881,0.799118995666504,3.40435314178467,5.37269926071167,2.47908139228821,0.289639383554459,0.855117857456207,1.5543954372406,0.518052697181702
1001,1.23400974273682,1.74435114860535,0.676302969455719,0.393057525157928,0.82020515203476,3.4673752784729,5.49819040298462,2.58727717399597,0.322599083185196,0.884148716926575,1.57893359661102,0.57310563325882
1003,1.25905108451843,1.81461358070374,0.698913872241974,0.409967631101608,0.865527212619781,3.49538230895996,5.58394432067871,2.68299126625061,0.370710462331772,0.931868970394135,1.6355094909668,0.609989047050476
1005,1.29881167411804,1.90223622322083,0.7164466381073,0.416526615619659,0.91181206703186,3.52813220024109,5.6674108505249,2.74845600128174,0.407091528177261,0.965950131416321,1.69607400894165,0.639141380786896
1007,1.33274507522583,1.99839246273041,0.737381160259247,0.432553678750992,0.923804461956024,3.60232043266296,5.75527811050415,2.82320404052734,0.417252779006958,0.988370478153229,1.75794565677643,0.66934734582901
1009,1.37895441055298,2.09088492393494,0.790765285491943,0.449578821659088,0.918559491634369,3.69725275039673,5.83936214447021,2.90264010429382,0.410267472267151,1.02478325366974,1.82326245307922,0.701916754245758
1011,1.42970430850983,2.21599340438843,0.848072946071625,0.476629257202148,0.912383317947388,3.78995800018311,5.95521450042725,3.00408029556274,0.412534177303314,1.0721492767334,1.87832927703857,0.752785980701447
1013,1.47871744632721,2.36663508415222,0.900136709213257,0.511125981807709,0.939067125320435,3.85492563247681,6.10605621337891,3.12881875038147,0.433404743671417,1.11155295372009,1.9247088432312,0.808058083057404
1015,1.51391541957855,2.49836349487305,0.94721657037735,0.551487386226654,1.00305104255676,3.92205595970154,6.2557692527771,3.25056457519531,0.447947591543198,1.16969168186188,1.96596252918243,0.865905284881592
1017,1.55295693874359,2.60658264160156,1.00499987602234,0.596639215946198,1.06063938140869,3.98680138587952,6.39890241622925,3.35230588912964,0.448797523975372,1.22449219226837,2.02821159362793,0.908472418785095
1019,1.61306464672089,2.7178065776825,1.07605111598969,0.631019175052643,1.1095552444458,4.03944683074951,6.53339099884033,3.45067095756531,0.470749884843826,1.28412008285522,2.09753274917603,0.936115801334381
1021,1.65897536277771,2.85075902938843,1.14781725406647,0.641419529914856,1.15181171894073,4.09567165374756,6.63915061950684,3.55030560493469,0.513976216316223,1.32527017593384,2.1573269367218,0.980218648910522
1023,1.69878804683685,2.97581744194031,1.21994292736053,0.653657615184784,1.18854439258575,4.19222736358643,6.76039886474609,3.66561460494995,0.567052900791168,1.34930121898651,2.22680234909058,1.04911017417908
1025,1.7529901266098,3.09065318107605,1.3105320930481,0.687272787094116,1.22882723808289,4.29290103912354,6.91359043121338,3.78551387786865,0.613060176372528,1.37507748603821,2.29772663116455,1.12695002555847
1027,1.81625306606293,3.19318580627441,1.40318763256073,0.728778421878815,1.26536440849304,4.35480260848999,7.04908895492554,3.88128018379211,0.633886218070984,1.40861105918884,2.35516333580017,1.17439365386963
1029,1.85698628425598,3.27680230140686,1.47178530693054,0.758504509925842,1.3027275800705,4.3925256729126,7.15638780593872,3.97788596153259,0.631272792816162,1.44923794269562,2.40611481666565,1.21499180793762
1031,1.87161111831665,3.36012291908264,1.51738226413727,0.781588971614838,1.33733630180359,4.43111085891724,7.26557779312134,4.08998680114746,0.64120489358902,1.47472870349884,2.43885087966919,1.27291452884674
1033,1.8771595954895,3.44594573974609,1.55491423606873,0.813804566860199,1.36609447002411,4.49457883834839,7.39088010787964,4.21522855758667,0.657773494720459,1.48974788188934,2.47487473487854,1.34318614006042
1035,1.90278279781342,3.53908729553223,1.60898506641388,0.835153043270111,1.38707518577576,4.56020832061768,7.5239462852478,4.33196306228638,0.663627207279205,1.52281749248505,2.52067947387695,1.41235136985779
1037,1.94800209999084,3.61418461799622,1.66078889369965,0.862847745418549,1.41345298290253,4.61594867706299,7.6518669128418,4.43171787261963,0.673675835132599,1.55841600894928,2.58139324188232,1.48290598392487
1039,2.00309228897095,3.66991853713989,1.7188538312912,0.899261295795441,1.4425847530365,4.68452739715576,7.76524305343628,4.50844287872314,0.688662528991699,1.5903981924057,2.64020252227783,1.543776512146
1041,2.04067373275757,3.71292114257813,1.78257358074188,0.933156371116638,1.46724843978882,4.77013397216797,7.87083578109741,4.55375957489014,0.708594441413879,1.61534106731415,2.69573855400085,1.59322094917297
1043,2.07168745994568,3.7568097114563,1.83691573143005,0.951044499874115,1.4828165769577,4.84585523605347,7.97760009765625,4.60886907577515,0.733176827430725,1.64791834354401,2.73322224617004,1.60885500907898
1045,2.0895824432373,3.78277683258057,1.87880289554596,0.954951524734497,1.49367487430573,4.88240575790405,8.06975936889648,4.68429040908813,0.757764577865601,1.68020987510681,2.75328683853149,1.61107110977173
1047,2.08350944519043,3.79328441619873,1.92192828655243,0.957792818546295,1.50625395774841,4.89665937423706,8.16320419311523,4.74253511428833,0.755773961544037,1.70085024833679,2.7810914516449,1.6224958896637
1049,2.07815790176392,3.82660293579102,1.96161556243896,0.964352488517761,1.5118305683136,4.92524147033691,8.25414943695068,4.7776050567627,0.74534797668457,1.70376753807068,2.82547235488892,1.64017462730408
1051,2.09170269966125,3.86176586151123,1.99270248413086,0.980463862419128,1.50515162944794,4.98035049438477,8.34565830230713,4.8156943321228,0.748730599880219,1.70917236804962,2.87918424606323,1.67582595348358
1053,2.11897659301758,3.87705087661743,2.00920033454895,1.00528502464294,1.48346447944641,5.02052545547485,8.43017292022705,4.85380363464355,0.747370839118958,1.72144770622253,2.92501425743103,1.72649824619293
1055,2.15742969512939,3.89184308052063,2.02844953536987,1.04596674442291,1.46224927902222,5.04564619064331,8.51633739471436,4.89727258682251,0.730145871639252,1.73259651660919,2.95443296432495,1.78096079826355
1057,2.19958901405334,3.90317583084106,2.04567718505859,1.07914066314697,1.45914196968079,5.08711767196655,8.59542465209961,4.92334318161011,0.706503987312317,1.73471593856812,2.98804092407227,1.8219348192215
1059,2.22464179992676,3.90492343902588,2.06002831459045,1.10003817081451,1.46482253074646,5.12434816360474,8.65490436553955,4.9177713394165,0.694761097431183,1.72656059265137,3.02291941642761,1.83547699451447
1061,2.22048616409302,3.88403630256653,2.06083965301514,1.10715866088867,1.46872866153717,5.12599325180054,8.70165252685547,4.89429473876953,0.698507487773895,1.72236669063568,3.0507116317749,1.84535157680511
1063,2.20172262191772,3.83181190490723,2.0564501285553,1.1031106710434,1.47298789024353,5.10527896881104,8.73375606536865,4.86687278747559,0.715207934379578,1.72137451171875,3.08115458488464,1.86480963230133
1065,2.18667531013489,3.75838327407837,2.06555724143982,1.10633313655853,1.47180950641632,5.11170244216919,8.76254940032959,4.84813499450684,0.705617427825928,1.6923280954361,3.12391352653503,1.88312518596649
1067,2.17638063430786,3.68968152999878,2.09007978439331,1.10658669471741,1.47307050228119,5.15836048126221,8.78916263580322,4.83939552307129,0.67007976770401,1.6441924571991,3.15776515007019,1.87426793575287
1069,2.1696183681488,3.63286304473877,2.10348558425903,1.10207462310791,1.48352789878845,5.19115257263184,8.79692459106445,4.82625102996826,0.652178943157196,1.61309099197388,3.16025519371033,1.8592836856842
1071,2.16922640800476,3.56804943084717,2.0914945602417,1.09077727794647,1.48643898963928,5.17816638946533,8.80442333221436,4.78405904769897,0.645441174507141,1.60310733318329,3.15426349639893,1.84790742397308
1073,2.16749620437622,3.49901652336121,2.06984615325928,1.07886362075806,1.47364747524261,5.15923261642456,8.79812145233154,4.72214794158936,0.651114642620087,1.58352601528168,3.14419555664063,1.82818877696991
1075,2.1446852684021,3.45674276351929,2.04499435424805,1.07389223575592,1.4396812915802,5.14954853057861,8.78999614715576,4.65281295776367,0.659646987915039,1.54313945770264,3.1209762096405,1.79998624324799
1077,2.12738871574402,3.40319037437439,2.01035356521606,1.06210160255432,1.40673279762268,5.13417053222656,8.79627990722656,4.57803773880005,0.639989078044891,1.50164592266083,3.08747172355652,1.77046942710876
1079,2.11429333686829,3.31526494026184,1.9705605506897,1.05592024326324,1.36295735836029,5.10411930084229,8.78666687011719,4.49597454071045,0.609475076198578,1.46547603607178,3.05674290657043,1.75208818912506
1081,2.10240411758423,3.20683336257935,1.93309128284454,1.06545805931091,1.30592584609985,5.05149173736572,8.73621368408203,4.42671632766724,0.576234400272369,1.41999650001526,3.03805994987488,1.72422444820404
1083,2.09834051132202,3.10125827789307,1.9119793176651,1.05390965938568,1.23942196369171,5.01084136962891,8.66053199768066,4.36739206314087,0.540547251701355,1.37976181507111,3.00761556625366,1.68305814266205
1085,2.09303116798401,2.99596166610718,1.89188098907471,1.03141033649445,1.19314742088318,4.96881866455078,8.57089424133301,4.30032253265381,0.505051374435425,1.3317391872406,2.97325086593628,1.64119505882263
1087,2.07852435112,2.8757438659668,1.86665976047516,1.00272369384766,1.15649306774139,4.92172384262085,8.48818683624268,4.22429609298706,0.4742092192173,1.28233921527863,2.95278668403625,1.612588763237
1089,2.05194735527039,2.75333452224731,1.82162857055664,0.96758496761322,1.12240254878998,4.88009977340698,8.40735530853271,4.15039777755737,0.442734241485596,1.24058043956757,2.93003511428833,1.58972609043121
1091,2.00533580780029,2.65003061294556,1.77617657184601,0.941294312477112,1.08617651462555,4.84348297119141,8.31306934356689,4.06868076324463,0.413498193025589,1.21100437641144,2.90616369247437,1.56327104568481
1093,1.96084892749786,2.55866122245789,1.74693250656128,0.930923044681549,1.05087494850159,4.81820058822632,8.22209358215332,3.97344422340393,0.402962893247604,1.17113292217255,2.86884450912476,1.52667760848999
1095,1.93301141262054,2.4691162109375,1.72068178653717,0.918649554252625,1.02923274040222,4.79702234268188,8.16227531433105,3.88797116279602,0.412510514259338,1.13122463226318,2.83205819129944,1.49222528934479
1097,1.90480351448059,2.38148832321167,1.7007908821106,0.898501694202423,1.01509582996368,4.76557874679565,8.10585308074951,3.80949211120605,0.409358829259872,1.10267841815948,2.81104207038879,1.45934092998505
1099,1.87509977817535,2.30159640312195,1.69043254852295,0.876959025859833,1.00011956691742,4.72588157653809,8.03640174865723,3.7354896068573,0.39652144908905,1.07086396217346,2.81300020217896,1.41212463378906
1101,1.84835481643677,2.22404503822327,1.66798853874207,0.850277245044708,0.976840496063232,4.71243953704834,7.97412729263306,3.65584397315979,0.387371599674225,1.02755093574524,2.80484914779663,1.37546145915985
1103,1.82101023197174,2.14816236495972,1.63411664962769,0.825875639915466,0.953781247138977,4.69698143005371,7.92401170730591,3.57154726982117,0.367060929536819,1.00479829311371,2.77735114097595,1.3560311794281
1105,1.79902362823486,2.07386636734009,1.61015474796295,0.818708121776581,0.933447539806366,4.67892169952393,7.88820457458496,3.47979474067688,0.353084325790405,1.00129532814026,2.74305462837219,1.34600281715393
1107,1.77700102329254,2.01277279853821,1.60051679611206,0.81688666343689,0.91044807434082,4.65717363357544,7.85562801361084,3.39707779884338,0.351560145616531,0.990507543087006,2.72246313095093,1.33295512199402
1109,1.75091564655304,1.95611679553986,1.57406139373779,0.81026703119278,0.883418500423431,4.62402009963989,7.82328987121582,3.35427832603455,0.344318121671677,0.964439749717712,2.71915698051453,1.30053150653839
1111,1.72174870967865,1.89568638801575,1.53907883167267,0.792846858501434,0.867116987705231,4.58403921127319,7.78498411178589,3.32622289657593,0.335350960493088,0.938069760799408,2.71549701690674,1.26129746437073
1113,1.70827496051788,1.84235405921936,1.52258908748627,0.775379836559296,0.861552834510803,4.54012537002563,7.73832035064697,3.27969908714294,0.329953044652939,0.923161268234253,2.700026512146,1.22078001499176
1115,1.70506417751312,1.79209136962891,1.51687824726105,0.757265865802765,0.848964631557465,4.50036191940308,7.69683170318604,3.22169470787048,0.32382345199585,0.919375956058502,2.6688711643219,1.19961631298065
1117,1.69951248168945,1.75525414943695,1.49818396568298,0.742174327373505,0.838719308376312,4.46563577651978,7.64716100692749,3.16986107826233,0.313754320144653,0.905417025089264,2.63592791557312,1.18872213363647
1119,1.67355704307556,1.71481931209564,1.47212100028992,0.738209307193756,0.844121098518372,4.44367361068726,7.58425855636597,3.12731099128723,0.307567894458771,0.873846769332886,2.62694144248962,1.18248474597931
1121,1.64147007465363,1.67096483707428,1.44248199462891,0.74463963508606,0.837376713752747,4.41901922225952,7.52930545806885,3.08143591880798,0.307595372200012,0.851214647293091,2.61880850791931,1.18804454803467
1123,1.61029279232025,1.63364458084106,1.40516889095306,0.742078304290771,0.830639719963074,4.39666509628296,7.4870491027832,3.03595685958862,0.307098925113678,0.843888401985168,2.59536290168762,1.17997801303864
1125,1.57909607887268,1.61292731761932,1.37198460102081,0.737713634967804,0.825422048568726,4.37222385406494,7.4321117401123,2.98019695281982,0.295608460903168,0.831264674663544,2.57716012001038,1.16128897666931
1127,1.56467294692993,1.59551250934601,1.3533046245575,0.746208965778351,0.810909509658813,4.35017108917236,7.37149667739868,2.92446541786194,0.28282842040062,0.812477231025696,2.55205821990967,1.12729501724243
1129,1.55676662921906,1.552729845047,1.33386039733887,0.751710891723633,0.790211081504822,4.32636642456055,7.30377435684204,2.87648344039917,0.262480139732361,0.797777831554413,2.50981473922729,1.08282339572906
1131,1.54261815547943,1.50207698345184,1.32129120826721,0.737804353237152,0.77093780040741,4.29036951065063,7.24751758575439,2.81650400161743,0.227514088153839,0.781636536121368,2.47476124763489,1.03326499462128
1133,1.52788186073303,1.46723413467407,1.31208467483521,0.726498186588287,0.757263481616974,4.24118518829346,7.19801950454712,2.76342582702637,0.204300448298454,0.754870533943176,2.44687843322754,1.0022805929184
1135,1.51547563076019,1.43129205703735,1.30661690235138,0.710594356060028,0.730378389358521,4.19229650497437,7.13861751556396,2.7053542137146,0.200269997119904,0.725755393505096,2.41895151138306,0.989563345909119
1137,1.50607216358185,1.39824950695038,1.29548788070679,0.704857170581818,0.702224850654602,4.14316654205322,7.07461071014404,2.64255523681641,0.218611180782318,0.703950345516205,2.39560008049011,0.97753244638443
1139,1.48082482814789,1.37435054779053,1.28173124790192,0.709890246391296,0.676913142204285,4.10954570770264,7.0033130645752,2.58854675292969,0.237517416477203,0.706061184406281,2.3754186630249,0.960549771785736
1141,1.45588982105255,1.35344815254211,1.27460241317749,0.714124798774719,0.657529354095459,4.08681154251099,6.93754148483276,2.53939008712769,0.245686486363411,0.716066956520081,2.35600137710571,0.951284766197205
1143,1.44311892986298,1.32812190055847,1.27618384361267,0.713777720928192,0.651770234107971,4.0542688369751,6.88471651077271,2.4893159866333,0.252315282821655,0.712387323379517,2.33928513526917,0.9505495429039
1145,1.44494068622589,1.29836189746857,1.26782524585724,0.705066502094269,0.662961423397064,4.02144718170166,6.84159708023071,2.44345903396606,0.281517028808594,0.707313656806946,2.31857681274414,0.9436075091362
1147,1.45790779590607,1.27613639831543,1.24183583259583,0.694929361343384,0.674743711948395,4.0039234161377,6.82374477386475,2.41575288772583,0.309910207986832,0.713748931884766,2.30929780006409,0.915389478206635
1149,1.4651472568512,1.26185929775238,1.23772037029266,0.673342764377594,0.667100489139557,4.00492763519287,6.80598592758179,2.41205978393555,0.319174349308014,0.712744116783142,2.31437563896179,0.864086389541626
1151,1.45451402664185,1.24074828624725,1.23812115192413,0.639203548431396,0.657131612300873,4.01827907562256,6.75228309631348,2.40896606445313,0.318056613206863,0.699328541755676,2.31683397293091,0.824853897094727
1153,1.43952715396881,1.21470952033997,1.24077892303467,0.610398828983307,0.647057831287384,4.0180082321167,6.68050718307495,2.39093565940857,0.312865316867828,0.679488241672516,2.31100988388062,0.815259516239166
1155,1.42555165290833,1.19971919059753,1.2205662727356,0.592201173305511,0.643283426761627,3.98425936698914,6.61091470718384,2.35471653938293,0.318522721529007,0.673069179058075,2.28112554550171,0.807491183280945
1157,1.40247297286987,1.19801604747772,1.18222904205322,0.56795209646225,0.64734148979187,3.92025184631348,6.54521608352661,2.30136275291443,0.340000480413437,0.669508755207062,2.2526478767395,0.78544282913208
1159,1.37330842018127,1.194695353508,1.14827764034271,0.550417542457581,0.643011629581451,3.85567879676819,6.47130632400513,2.23669648170471,0.332182765007019,0.670900702476501,2.22089147567749,0.764539182186127
1161,1.33792185783386,1.18478810787201,1.1207001209259,0.551108717918396,0.631494164466858,3.79039883613586,6.39698791503906,2.1773567199707,0.309580385684967,0.677200615406036,2.17874431610107,0.755925714969635
1163,1.30777907371521,1.17080974578857,1.10788297653198,0.558966040611267,0.610951483249664,3.72049593925476,6.32350015640259,2.14209938049316,0.310250371694565,0.679314613342285,2.14322781562805,0.771663844585419
1165,1.29143702983856,1.16339015960693,1.10334038734436,0.556516349315643,0.592097282409668,3.67538022994995,6.25931882858276,2.11727714538574,0.323705971240997,0.662697732448578,2.118488073349,0.774777233600616
1167,1.2879832983017,1.14744877815247,1.10111832618713,0.540646493434906,0.591222703456879,3.64313077926636,6.18791627883911,2.09928846359253,0.327409893274307,0.638491034507751,2.09182119369507,0.757142663002014
1169,1.27100276947021,1.12258005142212,1.08032655715942,0.517594695091248,0.594333052635193,3.61835265159607,6.11590814590454,2.06469821929932,0.338774263858795,0.615260303020477,2.05041670799255,0.716119945049286
1171,1.25416171550751,1.08417689800262,1.04575657844543,0.487068325281143,0.594096302986145,3.58278727531433,6.03995513916016,2.01833510398865,0.365659445524216,0.602017462253571,2.00069189071655,0.676597535610199
1173,1.24215221405029,1.03039693832397,1.00743103027344,0.464766532182693,0.587108016014099,3.53420495986938,5.95374393463135,1.95249903202057,0.391578912734985,0.591950356960297,1.95811116695404,0.647106349468231
1175,1.21963822841644,0.953988969326019,0.980082392692566,0.455089122056961,0.591384410858154,3.46402740478516,5.851975440979,1.86612558364868,0.388649195432663,0.567466080188751,1.92027699947357,0.606009840965271
1177,1.19985067844391,0.894931793212891,0.969455659389496,0.439585417509079,0.59248948097229,3.37752485275269,5.74679899215698,1.80576241016388,0.405110388994217,0.551008820533752,1.85811388492584,0.542715549468994
1179,1.16367137432098,0.86699366569519,0.950319230556488,0.401282399892807,0.606288909912109,3.27481317520142,5.64839649200439,1.752072930336,0.427577912807465,0.557638704776764,1.79040217399597,0.498517662286758
1181,1.11203241348267,0.846976578235626,0.934516906738281,0.38484114408493,0.612671494483948,3.18657898902893,5.57161235809326,1.68118607997894,0.434018582105637,0.560903191566467,1.75876259803772,0.486550539731979
1183,1.06391131877899,0.80875551700592,0.916404128074646,0.389614373445511,0.58270126581192,3.13214039802551,5.47913837432861,1.60872387886047,0.449166089296341,0.551364779472351,1.75452601909637,0.488380789756775
1185,1.01865339279175,0.772869765758514,0.89345794916153,0.391030251979828,0.543141007423401,3.07277703285217,5.35250759124756,1.53153109550476,0.462734967470169,0.541903674602509,1.73471367359161,0.485541701316833
1187,0.967550277709961,0.7669837474823,0.873991250991821,0.37121856212616,0.525901913642883,2.99831938743591,5.21581315994263,1.44937515258789,0.445239186286926,0.559655368328094,1.6930878162384,0.483360260725021
1189,0.91663920879364,0.768912315368652,0.847864270210266,0.3486148416996,0.511320888996124,2.92431354522705,5.10451745986938,1.38357043266296,0.43891978263855,0.57952868938446,1.66745114326477,0.501948356628418
1191,0.892771422863007,0.762816071510315,0.83305549621582,0.343699604272842,0.514196217060089,2.86752676963806,5.01747608184814,1.33484506607056,0.472839564085007,0.574614465236664,1.64534950256348,0.510214567184448
1193,0.887468278408051,0.754194796085358,0.831595540046692,0.354913055896759,0.544918239116669,2.85211491584778,4.955894947052,1.29536986351013,0.516280114650726,0.556910812854767,1.59369397163391,0.494303226470947
1195,0.877928197383881,0.766103744506836,0.825453341007233,0.36978554725647,0.5890092253685,2.83765625953674,4.89778518676758,1.26322174072266,0.543146073818207,0.547624826431274,1.54622936248779,0.455646812915802
1197,0.857900440692902,0.795618295669556,0.801095068454742,0.386568486690521,0.623592972755432,2.81833481788635,4.84203195571899,1.25367510318756,0.575331449508667,0.583883345127106,1.52024006843567,0.426320493221283
1199,0.827236890792847,0.801355421543121,0.775444030761719,0.386998385190964,0.656196296215057,2.77098226547241,4.79121685028076,1.27151381969452,0.61914724111557,0.631266474723816,1.48564696311951,0.412411898374557
1201,0.801345944404602,0.778828978538513,0.770110726356506,0.357019782066345,0.67039954662323,2.72993755340576,4.72259616851807,1.28521525859833,0.653464555740356,0.643330693244934,1.42420744895935,0.403405487537384
1203,0.81176370382309,0.750608265399933,0.788470327854156,0.337794303894043,0.670757055282593,2.71418976783752,4.63579225540161,1.28061664104462,0.688445866107941,0.627945899963379,1.35724866390228,0.380020618438721
