,"O-PTIR 1/O-PTIR","O-PTIR 2/O-PTIR","O-PTIR 3/O-PTIR","O-PTIR 4/O-PTIR","O-PTIR 6/O-PTIR","O-PTIR 8/O-PTIR","O-PTIR 9/O-PTIR","O-PTIR 1/O-PTIR","O-PTIR 3/O-PTIR","O-PTIR 5/O-PTIR","O-PTIR 6/O-PTIR","O-PTIR 7/O-PTIR"
1169,7.78205299377441,5.90069580078125,3.78101539611816,6.25237560272217,2.01940608024597,8.79060363769531,6.62727737426758,11.4895544052124,6.2835168838501,1.92546367645264,8.37604427337646,7.28162479400635
1171,7.72243642807007,5.77267932891846,3.72402334213257,6.16708612442017,1.97323381900787,8.60714054107666,6.41827487945557,11.1821165084839,6.19788026809692,1.87414360046387,8.18398475646973,7.24204301834106
1173,7.68768215179443,5.65761995315552,3.69141364097595,6.16007328033447,1.94618213176727,8.43957710266113,6.23222923278809,10.8896884918213,6.15080070495605,1.8233470916748,7.8051323890686,7.20172452926636
1175,7.67003440856934,5.5648078918457,3.65672707557678,6.22803688049316,1.92771863937378,8.30798625946045,6.09555959701538,10.6158018112183,6.11910963058472,1.77481055259705,7.40806007385254,7.12714862823486
1177,7.65440893173218,5.50328207015991,3.6053900718689,6.34145879745483,1.91877770423889,8.21357727050781,5.99999284744263,10.3934755325317,6.1124587059021,1.73886919021606,7.24103450775146,7.05898475646973
1179,7.64984083175659,5.47195434570313,3.58555221557617,6.46922397613525,1.94178903102875,8.16732215881348,5.94837856292725,10.1910133361816,6.11233282089233,1.71888399124146,7.19637680053711,7.06242418289185
1181,7.68232774734497,5.46471452713013,3.59855771064758,6.6075267791748,1.97738039493561,8.15088558197021,5.9351487159729,10.0327625274658,6.10952043533325,1.70133888721466,7.11084890365601,7.13425779342651
1183,7.72143363952637,5.47796297073364,3.61032795906067,6.73170185089111,2.00427913665771,8.17120552062988,5.95636081695557,9.96387386322021,6.10638904571533,1.68517518043518,7.08720874786377,7.25181293487549
1185,7.7132248878479,5.48152303695679,3.6032190322876,6.81777858734131,2.01477885246277,8.195387840271,5.99825811386108,10.0262403488159,6.01446104049683,1.66891765594482,7.27979183197021,7.40651607513428
1187,7.67609786987305,5.50036668777466,3.57084345817566,6.92012596130371,2.01154947280884,8.2266263961792,6.02108430862427,10.2022018432617,5.84930372238159,1.67035579681396,7.58483791351318,7.63690853118896
1189,7.65673017501831,5.52659320831299,3.54520440101624,7.00691175460815,2.0154755115509,8.26505470275879,6.06301403045654,10.3561458587646,5.72344207763672,1.65780317783356,7.7594199180603,7.88351583480835
1191,7.63613605499268,5.52996301651001,3.52955985069275,7.08093309402466,2.00158262252808,8.21391010284424,6.12019968032837,10.3670387268066,5.68701124191284,1.61002469062805,7.74174737930298,8.0255184173584
1193,7.59968662261963,5.47068405151367,3.4843418598175,7.09489774703979,1.94993340969086,8.04478073120117,6.15469026565552,10.255729675293,5.67039155960083,1.55757248401642,7.64792203903198,8.00368309020996
1195,7.55197191238403,5.33627557754517,3.3913209438324,6.95968246459961,1.85887289047241,7.77678632736206,6.11045265197754,10.0148878097534,5.5668773651123,1.46030533313751,7.48372650146484,7.81069755554199
1197,7.4264817237854,5.13479614257813,3.2660710811615,6.7191162109375,1.7579151391983,7.41886758804321,5.94874954223633,9.56607913970947,5.36141109466553,1.33129143714905,7.11431741714478,7.43698835372925
1199,7.19295644760132,4.89653539657593,3.11774587631226,6.40786266326904,1.66682600975037,6.9955792427063,5.66000747680664,8.90089321136475,5.1127290725708,1.17090082168579,6.56093168258667,6.89133834838867
1201,6.90370273590088,4.6126914024353,2.94840455055237,6.05365467071533,1.56618976593018,6.52286338806152,5.28869342803955,8.11557292938232,4.82725238800049,0.953251600265503,6.02557229995728,6.23683547973633
1203,6.60680246353149,4.23143196105957,2.78093981742859,5.6661696434021,1.45652234554291,6.0612587928772,4.89776754379272,7.38601112365723,4.48489332199097,0.733130395412445,5.51908540725708,5.57115507125854
1205,6.27888679504395,3.82416892051697,2.61815738677979,5.26546430587769,1.3277153968811,5.62884283065796,4.44767904281616,6.71936988830566,4.12343120574951,0.522380113601685,4.93377637863159,4.91426992416382
1207,5.93215274810791,3.44339823722839,2.41296982765198,4.91565704345703,1.22289478778839,5.21808671951294,4.03498506546021,6.07017850875854,3.79433131217957,0.329575896263123,4.37131500244141,4.27013301849365
1209,5.56695604324341,3.00901627540588,2.35734295845032,4.51001501083374,1.21211683750153,4.61786127090454,3.57285571098328,5.3681640625,3.70113492012024,0.214204743504524,3.95566487312317,3.5876293182373
1211,5.19223785400391,2.56330895423889,2.30026578903198,4.09379720687866,1.2010577917099,4.00198602676392,3.09867739677429,4.64784717559814,3.60550856590271,0.0958255976438522,3.52917766571045,2.88733100891113
1213,4.80762052536011,2.10582780838013,2.24168086051941,3.66658425331116,1.18970668315887,3.36984205245972,2.61197328567505,3.90850162506104,3.50735592842102,-0.0256806891411543,3.09142422676086,2.16853332519531
1215,4.87445545196533,2.10884809494019,2.21005034446716,3.63678002357483,1.20847678184509,3.45793414115906,2.65386199951172,3.913902759552,3.52156686782837,-0.00883070006966591,3.09242630004883,2.21409130096436
1217,4.97398519515991,2.12487173080444,2.15807247161865,3.65032482147217,1.2584810256958,3.56867456436157,2.72676944732666,3.88741183280945,3.6230571269989,0.0136188669130206,3.13842916488647,2.28565144538879
1219,5.09665966033936,2.23730635643005,2.148686170578,3.65782070159912,1.34006130695343,3.76468801498413,2.81590676307678,3.96238446235657,3.79794549942017,0.0183178875595331,3.20573091506958,2.37490129470825
1221,5.26994705200195,2.35268330574036,2.18723106384277,3.63607335090637,1.41805338859558,4.08746671676636,2.94568514823914,4.14085054397583,3.97266387939453,-0.0220807008445263,3.32759737968445,2.52486133575439
1223,5.49054193496704,2.49356198310852,2.25063514709473,3.67246413230896,1.48920738697052,4.41391277313232,3.12779855728149,4.31408071517944,4.17062044143677,-0.0251353308558464,3.55602312088013,2.77542328834534
1225,5.70499467849731,2.67081260681152,2.28310513496399,3.79927396774292,1.5829154253006,4.77688694000244,3.35713362693787,4.47423124313354,4.41809225082397,0.0190942157059908,3.88038086891174,3.07143759727478
1227,5.9177622795105,2.88646245002747,2.32679677009583,3.96462941169739,1.68897724151611,5.16914367675781,3.61295604705811,4.70106744766235,4.64066886901855,0.0982925295829773,4.21812582015991,3.34272980690002
1229,6.18372201919556,3.12622356414795,2.42849111557007,4.08590030670166,1.75595045089722,5.54727506637573,3.91927981376648,5.0673828125,4.82972288131714,0.184372007846832,4.61285591125488,3.64925193786621
1231,6.47717666625977,3.36696481704712,2.52471685409546,4.16068983078003,1.79965972900391,5.89799356460571,4.28210258483887,5.44809246063232,4.98723411560059,0.259483933448792,5.02747535705566,4.00978517532349
1233,6.77646064758301,3.58675980567932,2.62149810791016,4.21897172927856,1.84607970714569,6.18504047393799,4.61803770065308,5.78536176681519,5.12208414077759,0.308261513710022,5.40099287033081,4.38070917129517
1235,6.97747755050659,3.80198216438293,2.71357202529907,4.2320237159729,1.86526298522949,6.40285348892212,4.89577579498291,6.16299867630005,5.2013897895813,0.338078320026398,5.63235282897949,4.68570566177368
1237,7.05499219894409,3.94639945030212,2.77409052848816,4.2336540222168,1.85157072544098,6.4997763633728,5.08804225921631,6.54061985015869,5.16200065612793,0.346219718456268,5.75915384292603,4.90749406814575
1239,7.08463954925537,4.04470014572144,2.77945184707642,4.22821092605591,1.8242518901825,6.46546363830566,5.18361663818359,6.77376174926758,5.09535646438599,0.336642891168594,5.80533123016357,5.04806566238403
1241,7.0744423866272,4.05819845199585,2.72540974617004,4.1526837348938,1.75043618679047,6.36550092697144,5.18802738189697,6.82127094268799,5.01580762863159,0.331948399543762,5.76610040664673,5.05695915222168
1243,7.01994466781616,4.00705051422119,2.64323902130127,3.97089314460754,1.69438099861145,6.22138929367065,5.13835906982422,6.73824405670166,4.90095090866089,0.305397927761078,5.59984636306763,4.91812181472778
1245,6.9198112487793,3.90839409828186,2.56707310676575,3.74303364753723,1.63854444026947,5.9993691444397,4.99808979034424,6.59431600570679,4.75450658798218,0.254273414611816,5.31892347335815,4.67986631393433
1247,6.74386405944824,3.77101826667786,2.48916864395142,3.52339744567871,1.56333291530609,5.76759576797485,4.80970907211304,6.39631319046021,4.57816648483276,0.204869985580444,5.06371402740479,4.44334554672241
1249,6.54453325271606,3.66317510604858,2.39611339569092,3.31169605255127,1.5172632932663,5.59150362014771,4.6316556930542,6.15146255493164,4.42240381240845,0.165270552039146,4.87947130203247,4.21420288085938
1251,6.38533878326416,3.59744381904602,2.32102394104004,3.09996628761292,1.52839517593384,5.46159982681274,4.4551682472229,5.93369436264038,4.27292013168335,0.147040113806725,4.72291898727417,3.95906400680542
1253,6.27647590637207,3.52640843391418,2.23710250854492,2.89653301239014,1.55069744586945,5.37128067016602,4.31185293197632,5.76255941390991,4.09454965591431,0.104774631559849,4.55460166931152,3.70160055160522
1255,6.1673321723938,3.4915714263916,2.16412997245789,2.76942181587219,1.5402215719223,5.33930253982544,4.21519613265991,5.61737489700317,3.93640351295471,0.0574586912989616,4.45207977294922,3.51809191703796
1257,6.08984708786011,3.50749588012695,2.11467909812927,2.72389316558838,1.51473796367645,5.37697839736938,4.17882776260376,5.48575925827026,3.85636329650879,0.0475874692201614,4.4569206237793,3.4306104183197
1259,6.0745415687561,3.58613181114197,2.07668042182922,2.70397877693176,1.51662707328796,5.43099641799927,4.2197151184082,5.42674922943115,3.80794167518616,0.0772186815738678,4.51680994033813,3.41930484771729
1261,6.11220216751099,3.71339583396912,2.0783896446228,2.68556666374207,1.54294860363007,5.53203392028809,4.32244491577148,5.48841381072998,3.70920991897583,0.126776397228241,4.5623140335083,3.48340058326721
1263,6.21455335617065,3.83590078353882,2.13295793533325,2.68127870559692,1.56003487110138,5.67222547531128,4.4243688583374,5.64782428741455,3.59318447113037,0.166340306401253,4.6086254119873,3.61893081665039
1265,6.33434581756592,3.90267086029053,2.18895387649536,2.69457316398621,1.52955162525177,5.76547431945801,4.5145435333252,5.78903770446777,3.55891108512878,0.171842783689499,4.68844413757324,3.75674033164978
1267,6.40076208114624,3.90588021278381,2.23566246032715,2.67753720283508,1.49975478649139,5.75437259674072,4.54208946228027,5.87840461730957,3.637446641922,0.159150421619415,4.74551677703857,3.8442907333374
1269,6.40304899215698,3.8421483039856,2.23653054237366,2.60190629959106,1.47163772583008,5.61405849456787,4.5046648979187,5.89286661148071,3.681232213974,0.144706144928932,4.62972497940063,3.81685471534729
1271,6.26248741149902,3.71784067153931,2.18269944190979,2.45565032958984,1.43293511867523,5.37936449050903,4.37348365783691,5.76124000549316,3.54639315605164,0.110103704035282,4.33930397033691,3.67171740531921
1273,6.00388288497925,3.54058218002319,2.06337976455688,2.26057529449463,1.35199117660522,5.08073949813843,4.14865303039551,5.45825719833374,3.32055401802063,0.0567379519343376,4.01410007476807,3.44249939918518
1275,5.69837093353271,3.32327461242676,1.89955699443817,2.05080342292786,1.2385880947113,4.76969337463379,3.85037755966187,5.07509899139404,3.13144063949585,-0.0281267650425434,3.75917291641235,3.14159369468689
1277,5.37040424346924,3.06704831123352,1.71373736858368,1.83448338508606,1.1457234621048,4.46495914459229,3.52114534378052,4.67298126220703,2.94794774055481,-0.0647859275341034,3.51234745979309,2.78901982307434
1279,5.04649782180786,2.79462480545044,1.53503620624542,1.62562310695648,1.0926342010498,4.1467022895813,3.21869206428528,4.26571846008301,2.69881463050842,-0.0311716701835394,3.18703246116638,2.41822481155396
1281,4.70707178115845,2.54316806793213,1.41808998584747,1.43143105506897,1.03569996356964,3.79510736465454,2.93957591056824,3.85540294647217,2.40787506103516,-0.00481440918520093,2.87394738197327,2.08509635925293
1283,4.36296129226685,2.30114555358887,1.32040739059448,1.27712094783783,0.969057559967041,3.46723675727844,2.68465995788574,3.4844286441803,2.14754581451416,0.0137892831116915,2.6738600730896,1.79126787185669
1285,4.04836463928223,2.06930255889893,1.20774567127228,1.17950463294983,0.897382080554962,3.18114757537842,2.44969344139099,3.17515254020691,1.9554340839386,0.0438952744007111,2.52752184867859,1.52945959568024
1287,3.78192710876465,1.88445007801056,1.08535957336426,1.10743975639343,0.818269968032837,2.93520641326904,2.24326777458191,2.92944145202637,1.7907053232193,0.104265168309212,2.34754490852356,1.30949854850769
1289,3.53599452972412,1.73035943508148,0.972138285636902,1.04339706897736,0.722417652606964,2.72174191474915,2.04724192619324,2.68651795387268,1.62373733520508,0.174300491809845,2.12284278869629,1.12125277519226
1291,3.2820611000061,1.59959197044373,0.880887925624847,0.977394580841064,0.640882253646851,2.55598449707031,1.85625994205475,2.44572257995605,1.47043311595917,0.246312439441681,1.93601644039154,0.974529564380646
1293,3.05687570571899,1.49708306789398,0.826521933078766,0.917639255523682,0.56489223241806,2.43421578407288,1.71236801147461,2.24940943717957,1.34390735626221,0.288403660058975,1.78744888305664,0.8627769947052
1295,2.90587520599365,1.41115164756775,0.792688429355621,0.871523380279541,0.50497955083847,2.33752775192261,1.62079060077667,2.10712456703186,1.23557376861572,0.302911758422852,1.6439380645752,0.767575085163116
1297,2.79646635055542,1.31775498390198,0.758395731449127,0.825781047344208,0.465794503688812,2.27781009674072,1.55019497871399,1.9781106710434,1.13982725143433,0.317933559417725,1.5148663520813,0.68558543920517
1299,2.6609902381897,1.24107766151428,0.724119663238525,0.769052743911743,0.447915256023407,2.21673679351807,1.47142148017883,1.85685217380524,1.06070280075073,0.328475922346115,1.42039132118225,0.600756824016571
1301,2.52506589889526,1.16744720935822,0.701768040657043,0.713691771030426,0.446800142526627,2.13427758216858,1.4037172794342,1.77029192447662,1.01307964324951,0.33011332154274,1.36677813529968,0.533353686332703
1303,2.39878726005554,1.08223414421082,0.690705597400665,0.675916969776154,0.451807767152786,2.06191062927246,1.34093701839447,1.7181236743927,0.969999074935913,0.349357962608337,1.33854758739471,0.477234482765198
1305,2.29587936401367,1.01880419254303,0.669768452644348,0.670624315738678,0.462767779827118,2.02368402481079,1.28088617324829,1.64551568031311,0.9092817902565,0.375716358423233,1.31664037704468,0.420923441648483
1307,2.23205733299255,0.98284775018692,0.640810132026672,0.662238836288452,0.469998598098755,1.98088431358337,1.21316134929657,1.53427088260651,0.861559391021729,0.379289835691452,1.2781126499176,0.377367854118347
1309,2.17628788948059,0.959522604942322,0.617175936698914,0.630865216255188,0.465533405542374,1.94709885120392,1.15589654445648,1.43505835533142,0.827242970466614,0.381851851940155,1.24459385871887,0.347634255886078
1311,2.12662315368652,0.914276599884033,0.594987213611603,0.622136890888214,0.447691023349762,1.92755556106567,1.11212110519409,1.39554250240326,0.819777429103851,0.406694710254669,1.25375926494598,0.320822209119797
1313,2.09801340103149,0.87790584564209,0.558809816837311,0.635492026805878,0.431586503982544,1.89371919631958,1.08657693862915,1.37531208992004,0.807555198669434,0.42372265458107,1.31023252010345,0.285557866096497
1315,2.0742654800415,0.862013220787048,0.525108277797699,0.633000314235687,0.417545974254608,1.85667133331299,1.08577644824982,1.32956886291504,0.782242119312286,0.429550409317017,1.34174704551697,0.261958241462708
1317,2.04938197135925,0.847731530666351,0.510746598243713,0.603736519813538,0.403364300727844,1.82971143722534,1.11618638038635,1.28593051433563,0.751543998718262,0.434301763772964,1.33355712890625,0.256210744380951
1319,2.01459050178528,0.833438098430634,0.511560559272766,0.562060356140137,0.387117117643356,1.80208909511566,1.12797451019287,1.27519989013672,0.72403621673584,0.434622466564178,1.32227635383606,0.260365009307861
1321,1.98046827316284,0.81388795375824,0.515901327133179,0.532621085643768,0.366435945034027,1.76294016838074,1.11310529708862,1.27917838096619,0.688126683235168,0.418704807758331,1.29632234573364,0.264361321926117
1323,1.95691227912903,0.804419875144958,0.508149087429047,0.533236980438232,0.343832671642303,1.73616290092468,1.09786784648895,1.25822961330414,0.656629681587219,0.405894547700882,1.23907375335693,0.25616529583931
1325,1.93976652622223,0.802709579467773,0.50417947769165,0.545908093452454,0.326957553625107,1.72935032844543,1.10143041610718,1.22922265529633,0.655005395412445,0.412380963563919,1.18383944034576,0.237243324518204
1327,1.92643690109253,0.796532571315765,0.507008016109467,0.573802053928375,0.313203781843185,1.73884260654449,1.11337316036224,1.22069358825684,0.675091624259949,0.413663804531097,1.13894414901733,0.219908401370049
1329,1.91591060161591,0.787175476551056,0.496624499559402,0.59983241558075,0.301058351993561,1.75593769550323,1.1242949962616,1.22691798210144,0.680294215679169,0.40348869562149,1.1203693151474,0.224152162671089
1331,1.90670156478882,0.777279376983643,0.489902883768082,0.597421586513519,0.290082514286041,1.7764333486557,1.11871922016144,1.21914339065552,0.680364310741425,0.385877579450607,1.12857389450073,0.237846255302429
1333,1.88406264781952,0.768090486526489,0.50633978843689,0.581822037696838,0.288275748491287,1.79385900497437,1.11120820045471,1.19087147712708,0.69720721244812,0.379035413265228,1.14189052581787,0.247374072670937
1335,1.85462081432343,0.76521497964859,0.531802654266357,0.550081610679626,0.288077563047409,1.79451501369476,1.09864020347595,1.16473710536957,0.719147622585297,0.37289234995842,1.15558707714081,0.240886390209198
1337,1.84376895427704,0.774320542812347,0.532987833023071,0.528886258602142,0.277249932289124,1.79696679115295,1.08602154254913,1.14997577667236,0.728896260261536,0.349787503480911,1.16780877113342,0.227320432662964
1339,1.85515022277832,0.798707187175751,0.508060812950134,0.536375045776367,0.290507197380066,1.81132066249847,1.10071516036987,1.13833868503571,0.727858066558838,0.330971628427505,1.19244456291199,0.230994150042534
1341,1.86912965774536,0.831677556037903,0.505050599575043,0.532798767089844,0.327873766422272,1.82890295982361,1.13214874267578,1.12621438503265,0.721434772014618,0.328802734613419,1.21255242824554,0.250922560691833
1343,1.88758111000061,0.870953798294067,0.526179671287537,0.52883368730545,0.372019439935684,1.8509384393692,1.1732360124588,1.12528610229492,0.705462038516998,0.338878333568573,1.20284450054169,0.270104855298996
1345,1.92803359031677,0.904405057430267,0.555733382701874,0.5362828373909,0.402848601341248,1.87421643733978,1.21439921855927,1.15371823310852,0.691968083381653,0.356988549232483,1.19410109519958,0.288834065198898
1347,1.99333906173706,0.937170565128326,0.579903602600098,0.54150402545929,0.407853186130524,1.89379847049713,1.24349343776703,1.19657289981842,0.699999988079071,0.358977675437927,1.20329880714417,0.307824552059174
1349,2.07022666931152,0.965670168399811,0.59619152545929,0.536830067634583,0.41360667347908,1.9208744764328,1.26858174800873,1.23463118076324,0.738919496536255,0.354220032691956,1.22854375839233,0.322057217359543
1351,2.12800598144531,0.98270058631897,0.613413155078888,0.532252609729767,0.432012438774109,1.95356571674347,1.29148066043854,1.2770494222641,0.772073984146118,0.345273196697235,1.24578130245209,0.332115590572357
1353,2.18648934364319,0.991474211215973,0.645502150058746,0.544264435768127,0.454585373401642,1.99446654319763,1.31008112430573,1.34360098838806,0.777321577072144,0.334436506032944,1.25722706317902,0.343982636928558
1355,2.2509913444519,1.01083254814148,0.669087886810303,0.556059658527374,0.452841520309448,2.05286526679993,1.33418381214142,1.42347049713135,0.777768015861511,0.316629558801651,1.28059101104736,0.367602407932281
1357,2.32103848457336,1.04889237880707,0.681337714195251,0.566461861133575,0.439496695995331,2.11344051361084,1.38530516624451,1.47120118141174,0.801980793476105,0.296430468559265,1.32394051551819,0.388704717159271
1359,2.39185667037964,1.09232866764069,0.684937596321106,0.592347919940948,0.44026717543602,2.17948746681213,1.47050976753235,1.48900294303894,0.840623259544373,0.289615452289581,1.36802005767822,0.408273994922638
1361,2.4647274017334,1.15944838523865,0.726283490657806,0.625490188598633,0.465418696403503,2.28318786621094,1.56083834171295,1.54777038097382,0.875819504261017,0.286724746227264,1.43185007572174,0.444730192422867
1363,2.53962683677673,1.23908495903015,0.791632354259491,0.652569830417633,0.490804225206375,2.39946675300598,1.63823318481445,1.64595651626587,0.894372940063477,0.294085294008255,1.53363382816315,0.493881374597549
1365,2.61066770553589,1.29146647453308,0.824217617511749,0.665069758892059,0.510742843151093,2.46661710739136,1.69377839565277,1.70341873168945,0.908466994762421,0.300305247306824,1.6299797296524,0.516924977302551
1367,2.66219282150269,1.31061708927155,0.810855388641357,0.662046432495117,0.553664267063141,2.48995876312256,1.72529256343842,1.71371102333069,0.935580015182495,0.311964452266693,1.69725847244263,0.506615340709686
1369,2.69127035140991,1.3138815164566,0.804684281349182,0.655328691005707,0.606759965419769,2.48883104324341,1.74654746055603,1.72968757152557,0.962213754653931,0.323309808969498,1.71054697036743,0.48575034737587
1371,2.69834756851196,1.3011474609375,0.817517042160034,0.651474058628082,0.617664933204651,2.4749641418457,1.77115917205811,1.73913061618805,0.957009732723236,0.327995657920837,1.68395745754242,0.455442190170288
1373,2.71651005744934,1.30899608135223,0.83449923992157,0.655143201351166,0.604128062725067,2.51278972625732,1.7947211265564,1.73061287403107,0.935882985591888,0.340522944927216,1.65367937088013,0.444307297468185
1375,2.80221581459045,1.36174893379211,0.865941822528839,0.677701473236084,0.62084424495697,2.60486364364624,1.86534762382507,1.77451014518738,0.978812634944916,0.349397540092468,1.65740346908569,0.473009437322617
1377,2.98623085021973,1.4724109172821,0.926022052764893,0.719273388385773,0.674824118614197,2.77538704872131,1.99940717220306,1.94597864151001,1.06949973106384,0.320012092590332,1.72118556499481,0.552258312702179
1379,3.25184845924377,1.64886271953583,1.02497744560242,0.758977174758911,0.7260822057724,3.01822972297668,2.19058704376221,2.19012641906738,1.1576521396637,0.264495521783829,1.83615612983704,0.678900957107544
1381,3.53504061698914,1.83056998252869,1.12624418735504,0.788115620613098,0.771795749664307,3.28434824943542,2.39479088783264,2.41846990585327,1.23884558677673,0.213470906019211,1.9770815372467,0.816507399082184
1383,3.75661540031433,1.95659792423248,1.19316101074219,0.810574233531952,0.810218334197998,3.48730993270874,2.56091928482056,2.58665370941162,1.30976128578186,0.175017222762108,2.13495206832886,0.928868234157562
1385,3.91025400161743,2.0474865436554,1.23758769035339,0.823579490184784,0.855254173278809,3.62580990791321,2.67984223365784,2.72532916069031,1.38480699062347,0.159071922302246,2.29465985298157,1.01555442810059
1387,3.98156118392944,2.10074281692505,1.26230597496033,0.822244644165039,0.883375227451324,3.68331575393677,2.7148232460022,2.82481908798218,1.40367698669434,0.149154141545296,2.37137484550476,1.05529928207397
1389,3.93849778175354,2.06667995452881,1.24723696708679,0.800117135047913,0.863161206245422,3.63066935539246,2.64722990989685,2.82924270629883,1.36644351482391,0.149384930729866,2.35587072372437,1.03583896160126
1391,3.79095554351807,1.96533453464508,1.20979070663452,0.767556369304657,0.80038195848465,3.50734925270081,2.52772736549377,2.7112410068512,1.32093930244446,0.169843927025795,2.30294227600098,0.978344559669495
1393,3.56395888328552,1.83287799358368,1.1367255449295,0.723542034626007,0.723099112510681,3.29415655136108,2.38492345809937,2.49318838119507,1.26598656177521,0.187663495540619,2.1899847984314,0.877572178840637
1395,3.32268190383911,1.6898307800293,1.04426860809326,0.660371422767639,0.64987313747406,3.05833697319031,2.26155352592468,2.2860095500946,1.18947851657867,0.19995129108429,2.03627681732178,0.748960137367249
1397,3.07895636558533,1.55135095119476,0.939083218574524,0.584564387798309,0.583581805229187,2.83886647224426,2.11357021331787,2.07632780075073,1.08125329017639,0.214078649878502,1.86993300914764,0.62553870677948
1399,2.86114454269409,1.42748260498047,0.846330583095551,0.530663073062897,0.530762553215027,2.63793992996216,1.95856010913849,1.87706160545349,0.980186522006989,0.237488955259323,1.74907064437866,0.532030880451202
1401,2.66461610794067,1.28920006752014,0.778119742870331,0.494219809770584,0.497648119926453,2.46221590042114,1.79505455493927,1.73342335224152,0.905293405056,0.27681577205658,1.66407155990601,0.440776288509369
1403,2.4540228843689,1.14183437824249,0.707895338535309,0.477630108594894,0.470692276954651,2.28116130828857,1.64014446735382,1.63779735565186,0.829025447368622,0.309240221977234,1.5599068403244,0.361710906028748
1405,2.26236963272095,1.01570010185242,0.646783530712128,0.457180738449097,0.439891278743744,2.14373207092285,1.51779615879059,1.54811298847198,0.744719862937927,0.331508636474609,1.43158388137817,0.304417669773102
1407,2.10194683074951,0.939601600170135,0.597150921821594,0.443100243806839,0.406350284814835,2.04875135421753,1.44720280170441,1.44812047481537,0.661030471324921,0.356386631727219,1.30583989620209,0.25017911195755
1409,1.96790421009064,0.899045944213867,0.565743505954742,0.446199804544449,0.3989038169384,1.98472189903259,1.41510105133057,1.36290562152863,0.604205429553986,0.366436213254929,1.22399830818176,0.178746730089188
1411,1.89185512065887,0.888168275356293,0.559073090553284,0.461033523082733,0.415225118398666,1.9424159526825,1.37837171554565,1.3234429359436,0.587196111679077,0.35892790555954,1.21721124649048,0.134320825338364
1413,1.88534331321716,0.886354863643646,0.53656530380249,0.479877918958664,0.430581271648407,1.93080699443817,1.3395916223526,1.30964982509613,0.579866528511047,0.335061460733414,1.25175309181213,0.0997561663389206
1415,1.93536007404327,0.8741774559021,0.514039754867554,0.504750609397888,0.425262987613678,1.94277346134186,1.30978631973267,1.2913932800293,0.568366467952728,0.283892005681992,1.27438259124756,0.0873848795890808
1417,2.09273982048035,0.89093017578125,0.536071717739105,0.538365840911865,0.444839239120483,2.01856780052185,1.3327534198761,1.33010101318359,0.577424287796021,0.222735971212387,1.3462198972702,0.123945668339729
1419,2.37273907661438,1.00092458724976,0.632799446582794,0.578156530857086,0.527809739112854,2.19808411598206,1.44870281219482,1.48387730121613,0.652782738208771,0.18047471344471,1.49835669994354,0.215927585959435
1421,2.75257301330566,1.23382949829102,0.780451238155365,0.621888935565948,0.614790797233582,2.4941086769104,1.66811311244965,1.77251660823822,0.793485701084137,0.104935124516487,1.69526100158691,0.359905868768692
1423,3.27218079566956,1.5911660194397,0.979112327098846,0.691966772079468,0.70645934343338,2.93245220184326,2.02048563957214,2.15243029594421,0.993638396263123,0.00932654086500406,1.91997873783112,0.586991310119629
1425,3.90236496925354,1.99164235591888,1.21199321746826,0.790682911872864,0.842209756374359,3.47694253921509,2.45570874214172,2.5776948928833,1.21554923057556,-0.0383014231920242,2.18847966194153,0.875140070915222
1427,4.61132001876831,2.44997334480286,1.47208988666534,0.937470674514771,1.02326548099518,4.16760635375977,2.97855687141418,3.11478567123413,1.4803454875946,-0.025736790150404,2.5813901424408,1.23611330986023
1429,5.36537981033325,2.94616770744324,1.7506457567215,1.11911487579346,1.18825161457062,4.94669675827026,3.5439453125,3.80118060112,1.75452017784119,0.0411764122545719,3.13142609596252,1.64806926250458
1431,5.97343778610229,3.3340539932251,1.98116743564606,1.26000654697418,1.30213487148285,5.61898183822632,4.01343250274658,4.44878816604614,1.97804486751556,0.103182092308998,3.70840215682983,2.02021765708923
1433,6.3341965675354,3.55755615234375,2.13000822067261,1.33776021003723,1.36142373085022,6.03135299682617,4.29470872879028,4.83231163024902,2.07779574394226,0.0977452844381332,4.13348007202148,2.25356531143188
1435,6.58003282546997,3.67032384872437,2.22145009040833,1.39233946800232,1.40550899505615,6.22521829605103,4.46102380752563,5.00351047515869,2.05471324920654,0.0734315812587738,4.41406345367432,2.38985371589661
1437,6.7680811882019,3.70184803009033,2.24640250205994,1.40606892108917,1.46486639976501,6.29957580566406,4.54423046112061,5.10768461227417,1.96478796005249,0.0653742700815201,4.56607484817505,2.45456600189209
1439,6.88539838790894,3.70797729492188,2.22384452819824,1.40384817123413,1.49712252616882,6.3085150718689,4.58174228668213,5.1909031867981,1.89793801307678,0.0559433102607727,4.59328126907349,2.47818374633789
1441,6.94175291061401,3.7120668888092,2.20118141174316,1.38920676708221,1.50527024269104,6.29075527191162,4.61828899383545,5.23207712173462,1.8586745262146,0.0305668506771326,4.54429483413696,2.52485990524292
1443,6.99387168884277,3.73790764808655,2.20573472976685,1.36798095703125,1.51967418193817,6.306312084198,4.66831016540527,5.23859786987305,1.82961428165436,0.0377699062228203,4.53629302978516,2.56640458106995
1445,7.0866527557373,3.7939875125885,2.22178292274475,1.3613817691803,1.51269340515137,6.36538648605347,4.75028848648071,5.28777265548706,1.83179295063019,0.0586716830730438,4.56130027770996,2.58554601669312
